Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
05/26/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.2,9.0
05/26/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.6,15.0
05/26/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.1,8.0
05/26/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.4,8.0
05/26/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.5,13.0
05/26/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.6,9.0
05/26/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.4,9.0
05/26/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.9,13.0
05/26/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.9,13.0
05/26/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.9,14.0
05/26/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.5,13.0
05/26/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.9,13.0
05/26/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.9,10.0
05/26/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.2,14.0
05/26/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,3.7,12.0
05/26/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.0,12.0
05/26/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.7,13.0
05/26/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.5,12.0
05/26/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.8,15.0
05/26/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.0,14.0
05/26/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.9,20.0
05/26/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.9,17.0
05/26/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.9,20.0
05/26/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.9,15.0
