Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
09/30/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.4,17.0
09/30/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.4,14.0
09/30/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.1,23.0
09/30/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.1,23.0
09/30/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.5,17.0
09/30/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.8,17.0
09/30/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.0,19.0
09/30/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.5,23.0
09/30/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.9,17.0
09/30/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.3,12.0
09/30/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.8,17.0
09/30/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.8,18.0
09/30/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.3,22.0
09/30/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.3,27.0
09/30/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.0,30.0
09/30/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,20.4,41.0
09/30/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,22.9,39.0
09/30/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,26.1,45.0
09/30/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,31.4,63.0
09/30/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,34.9,67.0
09/30/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,25.8,47.0
09/30/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,28.0,59.0
09/30/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,29.3,52.0
09/30/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.8,36.0
