Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
01/01/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,3.0,7.0
01/01/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.5,11.0
01/01/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.7,12.0
01/01/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.6,18.0
01/01/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,25.4,33.0
01/01/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,28.6,36.0
01/01/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,39.6,51.0
01/01/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,48.4,53.0
01/01/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,55.2,62.0
01/01/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,52.8,53.0
01/01/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,32.9,38.0
01/01/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,30.5,34.0
01/01/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,25.1,29.0
01/01/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,21.7,28.0
01/01/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,23.1,18.0
01/01/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.8,15.0
01/01/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.1,16.0
01/01/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.2,16.0
01/01/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.7,9.0
01/01/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.9,6.0
01/01/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.6,8.0
01/01/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,4.0,5.0
01/01/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,2.8,5.0
01/01/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.9,3.0
