Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
10/10/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.0,35.0
10/10/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.8,36.0
10/10/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.7,29.0
10/10/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.3,26.0
10/10/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.0,31.0
10/10/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.2,22.0
10/10/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,20.4,29.0
10/10/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,29.0,44.0
10/10/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,30.2,45.0
10/10/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,30.7,49.0
10/10/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,34.2,51.0
10/10/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,33.4,50.0
10/10/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,41.6,52.0
10/10/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,42.0,54.0
10/10/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,42.8,52.0
10/10/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,43.0,62.0
10/10/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,46.2,68.0
10/10/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,50.9,78.0
10/10/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,48.2,81.0
10/10/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,46.7,81.0
10/10/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,38.8,62.0
10/10/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,32.9,60.0
10/10/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,30.0,53.0
10/10/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,27.6,57.0
