Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
06/26/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.0,22.0
06/26/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.6,22.0
06/26/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.1,21.0
06/26/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.9,19.0
06/26/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.3,17.0
06/26/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.3,25.0
06/26/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.3,25.0
06/26/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.7,31.0
06/26/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.3,23.0
06/26/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.2,27.0
06/26/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.7,23.0
06/26/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.6,22.0
06/26/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.8,22.0
06/26/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.0,28.0
06/26/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.1,34.0
06/26/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.1,28.0
06/26/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.6,36.0
06/26/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.8,37.0
06/26/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.3,46.0
06/26/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.8,44.0
06/26/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.3,37.0
06/26/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.1,37.0
06/26/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.3,35.0
06/26/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.8,34.0
