Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
12/08/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.3,22.0
12/08/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.4,27.0
12/08/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.8,29.0
12/08/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.8,33.0
12/08/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,20.5,42.0
12/08/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,24.1,43.0
12/08/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,21.2,39.0
12/08/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.2,39.0
12/08/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,22.4,38.0
12/08/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.6,33.0
12/08/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.8,23.0
12/08/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.6,25.0
12/08/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.4,20.0
12/08/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.9,22.0
12/08/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.0,20.0
12/08/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.3,29.0
12/08/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.6,26.0
12/08/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.9,23.0
12/08/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.1,29.0
12/08/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.8,35.0
12/08/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.6,31.0
12/08/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.9,30.0
12/08/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.6,26.0
12/08/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.6,33.0
