Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
03/22/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.0,28.0
03/22/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.7,21.0
03/22/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.4,26.0
03/22/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.6,30.0
03/22/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.4,26.0
03/22/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.8,21.0
03/22/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.4,25.0
03/22/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.4,27.0
03/22/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.6,25.0
03/22/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.1,30.0
03/22/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.1,27.0
03/22/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,20.4,31.0
03/22/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.8,29.0
03/22/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,21.9,37.0
03/22/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,22.6,48.0
03/22/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,24.9,42.0
03/22/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,24.2,39.0
03/22/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,33.7,50.0
03/22/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,29.8,56.0
03/22/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,34.7,58.0
03/22/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,27.1,51.0
03/22/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,21.9,46.0
03/22/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,30.8,53.0
03/22/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.1,31.0
