Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
05/27/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.1,18.0
05/27/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.0,13.0
05/27/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.1,10.0
05/27/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,4.2,15.0
05/27/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.0,15.0
05/27/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.6,18.0
05/27/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.4,19.0
05/27/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.6,20.0
05/27/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.6,24.0
05/27/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.2,19.0
05/27/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.8,24.0
05/27/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.6,18.0
05/27/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.7,22.0
05/27/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.0,24.0
05/27/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.8,26.0
05/27/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.7,26.0
05/27/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.6,26.0
05/27/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.3,25.0
05/27/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.8,24.0
05/27/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.5,28.0
05/27/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,20.2,32.0
05/27/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,23.4,38.0
05/27/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.8,31.0
05/27/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.8,24.0
