Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
08/11/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.6,24.0
08/11/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.1,20.0
08/11/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.9,23.0
08/11/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.1,23.0
08/11/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.3,18.0
08/11/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.8,22.0
08/11/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.9,29.0
08/11/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.8,28.0
08/11/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.6,37.0
08/11/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.5,32.0
08/11/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.8,30.0
08/11/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.8,28.0
08/11/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.0,29.0
08/11/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.8,31.0
08/11/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.3,33.0
08/11/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,20.7,30.0
08/11/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.8,34.0
08/11/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.0,34.0
08/11/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.3,41.0
08/11/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.3,42.0
08/11/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.8,40.0
08/11/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.5,36.0
08/11/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.3,30.0
08/11/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.0,33.0
