Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
12/05/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,38.6,57.0
12/05/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,34.7,49.0
12/05/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,32.2,46.0
12/05/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,26.6,46.0
12/05/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,32.9,38.0
12/05/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,30.0,49.0
12/05/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,35.4,53.0
12/05/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,40.9,65.0
12/05/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,42.5,61.0
12/05/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,43.7,64.0
12/05/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,43.5,54.0
12/05/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,40.8,48.0
12/05/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,42.0,54.0
12/05/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,40.8,54.0
12/05/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,41.1,53.0
12/05/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,40.8,66.0
12/05/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,40.3,55.0
12/05/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,57.5,81.0
12/05/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,57.5,86.0
12/05/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,56.7,74.0
12/05/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,70.4,100.0
12/05/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,66.3,85.0
12/05/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,39.3,61.0
12/05/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,34.4,56.0
