Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
07/10/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.6,28.0
07/10/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.5,23.0
07/10/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.5,16.0
07/10/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.5,18.0
07/10/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.5,18.0
07/10/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.8,20.0
07/10/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.7,17.0
07/10/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.1,15.0
07/10/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.2,10.0
07/10/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.0,17.0
07/10/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.4,14.0
07/10/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.4,18.0
07/10/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.1,13.0
07/10/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.4,29.0
07/10/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.0,37.0
07/10/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.8,44.0
07/10/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,20.2,53.0
07/10/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.1,46.0
07/10/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,22.7,53.0
07/10/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,22.4,49.0
07/10/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,20.0,53.0
07/10/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.3,37.0
07/10/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.8,36.0
07/10/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.6,31.0
