Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
09/12/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.7,25.0
09/12/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.1,25.0
09/12/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.5,30.0
09/12/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.8,28.0
09/12/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.6,30.0
09/12/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.6,20.0
09/12/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.5,17.0
09/12/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.6,19.0
09/12/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.6,11.0
09/12/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.1,13.0
09/12/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.6,18.0
09/12/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.1,17.0
09/12/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.1,16.0
09/12/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.1,20.0
09/12/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.6,20.0
09/12/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.9,23.0
09/12/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.6,25.0
09/12/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.6,28.0
09/12/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.1,26.0
09/12/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.5,31.0
09/12/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.1,43.0
09/12/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.2,36.0
09/12/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.8,34.0
09/12/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.1,31.0
