Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
05/13/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.0,27.0
05/13/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.0,22.0
05/13/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.5,19.0
05/13/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.8,16.0
05/13/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.3,22.0
05/13/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.7,18.0
05/13/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.2,18.0
05/13/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.9,27.0
05/13/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,20.4,17.0
05/13/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.9,24.0
05/13/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.8,23.0
05/13/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.8,25.0
05/13/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.1,27.0
05/13/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.8,21.0
05/13/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.4,20.0
05/13/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.3,27.0
05/13/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.9,27.0
05/13/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.6,24.0
05/13/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.5,21.0
05/13/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.0,22.0
05/13/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.5,30.0
05/13/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.4,27.0
05/13/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.4,20.0
05/13/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.5,21.0
