Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
02/10/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,2.2,12.0
02/10/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,2.5,9.0
02/10/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,2.5,13.0
02/10/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,4.2,11.0
02/10/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.4,13.0
02/10/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.9,12.0
02/10/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.6,9.0
02/10/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.4,8.0
02/10/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,3.5,6.0
02/10/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,2.7,7.0
02/10/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,2.7,8.0
02/10/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,2.7,9.0
02/10/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,4.4,15.0
02/10/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.4,8.0
02/10/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.4,21.0
02/10/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.2,20.0
02/10/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.2,25.0
02/10/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.0,13.0
02/10/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.1,19.0
02/10/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,4.7,13.0
02/10/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,2.8,9.0
02/10/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.2,9.0
02/10/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.2,10.0
02/10/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.1,11.0
