Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
02/16/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,3.1,10.0
02/16/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,2.6,11.0
02/16/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,3.6,8.0
02/16/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,3.3,10.0
02/16/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,2.1,8.0
02/16/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,2.6,12.0
02/16/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.4,11.0
02/16/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.8,15.0
02/16/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.2,13.0
02/16/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.7,11.0
02/16/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.0,20.0
02/16/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.0,21.0
02/16/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.8,20.0
02/16/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.0,26.0
02/16/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.8,27.0
02/16/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.6,29.0
02/16/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.3,24.0
02/16/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.3,30.0
02/16/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.6,34.0
02/16/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.8,33.0
02/16/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.3,29.0
02/16/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,21.7,40.0
02/16/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.3,43.0
02/16/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.6,29.0
