Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
01/29/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,4.0,6.0
01/29/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,4.4,6.0
01/29/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,4.4,15.0
01/29/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.8,22.0
01/29/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.4,25.0
01/29/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.8,27.0
01/29/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.4,28.0
01/29/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.4,22.0
01/29/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.4,17.0
01/29/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.9,16.0
01/29/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.5,13.0
01/29/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.5,16.0
01/29/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.7,15.0
01/29/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.3,12.0
01/29/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.9,18.0
01/29/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.8,30.0
01/29/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.8,42.0
01/29/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.8,22.0
01/29/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.6,17.0
01/29/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.7,13.0
01/29/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.5,8.0
01/29/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.5,9.0
01/29/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.3,9.0
01/29/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.5,12.0
