Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
10/22/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.3,26.0
10/22/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.6,33.0
10/22/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.7,39.0
10/22/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.5,45.0
10/22/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.9,39.0
10/22/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.8,42.0
10/22/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.9,34.0
10/22/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.4,26.0
10/22/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.8,36.0
10/22/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.1,29.0
10/22/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.1,24.0
10/22/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.8,25.0
10/22/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.4,31.0
10/22/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.6,36.0
10/22/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.2,45.0
10/22/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.6,47.0
10/22/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.5,48.0
10/22/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.0,40.0
10/22/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.3,34.0
10/22/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.6,44.0
10/22/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.3,40.0
10/22/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.4,40.0
10/22/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.0,34.0
10/22/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.8,27.0
