Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
02/23/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.4,14.0
02/23/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.6,16.0
02/23/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.4,22.0
02/23/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.5,22.0
02/23/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.6,32.0
02/23/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.6,28.0
02/23/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.3,27.0
02/23/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.9,27.0
02/23/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.6,24.0
02/23/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.1,17.0
02/23/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.9,21.0
02/23/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.9,11.0
02/23/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,4.5,12.0
02/23/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.9,18.0
02/23/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.5,19.0
02/23/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.6,25.0
02/23/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.7,24.0
02/23/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.3,31.0
02/23/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.4,14.0
02/23/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.0,13.0
02/23/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,3.0,14.0
02/23/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,2.0,10.0
02/23/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,2.5,7.0
02/23/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,2.5,11.0
