Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
01/14/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.6,16.0
01/14/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.6,19.0
01/14/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.7,19.0
01/14/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.7,25.0
01/14/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,20.0,32.0
01/14/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,20.2,35.0
01/14/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.1,33.0
01/14/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,34.9,53.0
01/14/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,24.9,39.0
01/14/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,26.6,29.0
01/14/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,22.9,28.0
01/14/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.5,24.0
01/14/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.4,28.0
01/14/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.1,21.0
01/14/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,21.0,24.0
01/14/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,20.0,29.0
01/14/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,20.5,30.0
01/14/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,20.5,28.0
01/14/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.4,22.0
01/14/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.5,15.0
01/14/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.1,15.0
01/14/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.4,21.0
01/14/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.9,27.0
01/14/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.9,22.0
