Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
06/03/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.0,18.0
06/03/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.2,16.0
06/03/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.9,13.0
06/03/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.7,15.0
06/03/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.8,11.0
06/03/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.6,7.0
06/03/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.6,8.0
06/03/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.7,9.0
06/03/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.7,10.0
06/03/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.3,11.0
06/03/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.2,14.0
06/03/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.7,11.0
06/03/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.2,13.0
06/03/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.0,18.0
06/03/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.8,20.0
06/03/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.8,25.0
06/03/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.2,27.0
06/03/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.3,28.0
06/03/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.3,34.0
06/03/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,20.0,34.0
06/03/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.6,32.0
06/03/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.0,26.0
06/03/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.8,22.0
06/03/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.7,19.0
