Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
07/13/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.0,22.0
07/13/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.3,24.0
07/13/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.4,18.0
07/13/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.4,20.0
07/13/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.4,15.0
07/13/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,20.7,21.0
07/13/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.1,22.0
07/13/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.1,16.0
07/13/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.6,18.0
07/13/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.2,12.0
07/13/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.7,12.0
07/13/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.9,13.0
07/13/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.6,17.0
07/13/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,25.1,27.0
07/13/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,26.6,35.0
07/13/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,25.6,37.0
07/13/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,21.9,33.0
07/13/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.9,30.0
07/13/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.3,26.0
07/13/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.1,23.0
07/13/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.8,29.0
07/13/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.0,36.0
07/13/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.1,33.0
07/13/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.3,26.0
