Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
02/06/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,3.5,1.0
02/06/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.0,2.0
02/06/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.7,2.0
02/06/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,4.2,4.0
02/06/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.9,7.0
02/06/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.6,7.0
02/06/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.6,5.0
02/06/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,3.2,2.0
02/06/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,4.0,7.0
02/06/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.6,8.0
02/06/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.9,7.0
02/06/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.7,8.0
02/06/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.3,4.0
02/06/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.9,1.0
02/06/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.7,4.0
02/06/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.4,6.0
02/06/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.2,2.0
02/06/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.7,1.0
02/06/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.7,2.0
02/06/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.2,5.0
02/06/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,4.9,2.0
02/06/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,2.7,3.0
02/06/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.0,2.0
02/06/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.1,3.0
