Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
07/04/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.0,18.0
07/04/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.4,14.0
07/04/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.4,17.0
07/04/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.4,13.0
07/04/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.5,10.0
07/04/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.6,17.0
07/04/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.1,17.0
07/04/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.9,27.0
07/04/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.5,12.0
07/04/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.5,15.0
07/04/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.7,17.0
07/04/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.3,5.0
07/04/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.0,10.0
07/04/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.3,16.0
07/04/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.2,21.0
07/04/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.6,19.0
07/04/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.9,17.0
07/04/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.0,20.0
07/04/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.8,30.0
07/04/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,21.2,29.0
07/04/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.1,24.0
07/04/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.1,20.0
07/04/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.6,20.0
07/04/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.1,19.0
