Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
02/01/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.6,21.0
02/01/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.3,21.0
02/01/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.2,22.0
02/01/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.9,20.0
02/01/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.8,8.0
02/01/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.2,15.0
02/01/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.3,12.0
02/01/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.0,9.0
02/01/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.8,13.0
02/01/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.0,15.0
02/01/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.9,8.0
02/01/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.2,8.0
02/01/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.5,8.0
02/01/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.2,4.0
02/01/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,4.2,0.0
02/01/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,2.0,0.0
02/01/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,3.0,0.0
02/01/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.9,0.0
02/01/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.1,5.0
02/01/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,4.2,4.0
02/01/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,4.0,2.0
02/01/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,4.4,2.0
02/01/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,4.7,3.0
02/01/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.1,3.0
