Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
04/29/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.9,21.0
04/29/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.1,19.0
04/29/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.9,23.0
04/29/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.7,23.0
04/29/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.8,23.0
04/29/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.8,25.0
04/29/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.1,25.0
04/29/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.9,27.0
04/29/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.6,25.0
04/29/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.3,21.0
04/29/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.9,28.0
04/29/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.8,24.0
04/29/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.6,28.0
04/29/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.8,31.0
04/29/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.3,36.0
04/29/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.7,38.0
04/29/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.3,37.0
04/29/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.9,42.0
04/29/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.8,42.0
04/29/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.5,43.0
04/29/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.6,41.0
04/29/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.8,35.0
04/29/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.9,21.0
04/29/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.9,21.0
