Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
05/02/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.3,29.0
05/02/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.8,31.0
05/02/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.3,34.0
05/02/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.6,28.0
05/02/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.2,29.0
05/02/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.8,29.0
05/02/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.6,29.0
05/02/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.1,30.0
05/02/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.1,28.0
05/02/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.1,29.0
05/02/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.1,30.0
05/02/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.1,24.0
05/02/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.4,26.0
05/02/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.3,34.0
05/02/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.3,35.0
05/02/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.8,42.0
05/02/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.6,42.0
05/02/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,23.4,46.0
05/02/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.8,51.0
05/02/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,25.1,55.0
05/02/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,24.4,49.0
05/02/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,22.2,51.0
05/02/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.8,43.0
05/02/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.3,44.0
