Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
11/10/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.6,35.0
11/10/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.2,34.0
11/10/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,20.7,46.0
11/10/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,26.6,53.0
11/10/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,26.8,47.0
11/10/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,30.4,56.0
11/10/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,30.9,57.0
11/10/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,30.4,59.0
11/10/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,28.8,50.0
11/10/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,29.1,50.0
11/10/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,35.4,48.0
11/10/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,20.2,43.0
11/10/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,27.3,36.0
11/10/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,20.7,30.0
11/10/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,20.7,29.0
11/10/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,20.2,33.0
11/10/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.8,24.0
11/10/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.5,27.0
11/10/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.1,22.0
11/10/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,22.4,38.0
11/10/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.6,28.0
11/10/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,22.6,44.0
11/10/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,23.9,36.0
11/10/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,23.4,35.0
