Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
09/04/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.0,19.0
09/04/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.9,27.0
09/04/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.1,32.0
09/04/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.6,31.0
09/04/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.6,30.0
09/04/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.4,31.0
09/04/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.4,29.0
09/04/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.8,30.0
09/04/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.1,29.0
09/04/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.8,27.0
09/04/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.9,31.0
09/04/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.3,31.0
09/04/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.0,32.0
09/04/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.8,34.0
09/04/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.3,46.0
09/04/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.3,35.0
09/04/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,23.4,56.0
09/04/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.7,51.0
09/04/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.1,44.0
09/04/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.6,36.0
09/04/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.7,36.0
09/04/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.9,29.0
09/04/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.0,25.0
09/04/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.9,24.0
