Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
10/11/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,24.1,43.0
10/11/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,21.9,43.0
10/11/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,26.8,39.0
10/11/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,23.1,34.0
10/11/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,20.9,31.0
10/11/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.2,31.0
10/11/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.0,31.0
10/11/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.0,28.0
10/11/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.8,29.0
10/11/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,23.9,32.0
10/11/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,20.9,30.0
10/11/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.0,28.0
10/11/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.5,29.0
10/11/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,20.0,44.0
10/11/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.3,38.0
10/11/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.8,49.0
10/11/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.3,43.0
10/11/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.0,45.0
10/11/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,30.0,62.0
10/11/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,20.9,48.0
10/11/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.8,40.0
10/11/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.8,41.0
10/11/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.1,38.0
10/11/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.6,30.0
