Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
05/07/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,2.2,19.0
05/07/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.1,16.0
05/07/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.5,15.0
05/07/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.3,15.0
05/07/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.4,18.0
05/07/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.1,17.0
05/07/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.9,25.0
05/07/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.4,20.0
05/07/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.6,23.0
05/07/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.4,16.0
05/07/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.3,14.0
05/07/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.4,17.0
05/07/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.8,20.0
05/07/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.3,19.0
05/07/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.3,25.0
05/07/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.6,26.0
05/07/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.6,23.0
05/07/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.7,31.0
05/07/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.5,38.0
05/07/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.3,35.0
05/07/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.4,33.0
05/07/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.3,29.0
05/07/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.7,21.0
05/07/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.0,16.0
