Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
05/31/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.8,27.0
05/31/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.6,32.0
05/31/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.5,34.0
05/31/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.8,30.0
05/31/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.8,32.0
05/31/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.1,28.0
05/31/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.7,26.0
05/31/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.8,28.0
05/31/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,20.7,30.0
05/31/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,25.6,27.0
05/31/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,20.2,36.0
05/31/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,24.1,33.0
05/31/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,22.4,35.0
05/31/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,25.1,40.0
05/31/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,23.4,38.0
05/31/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,27.5,53.0
05/31/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,31.9,43.0
05/31/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,21.2,50.0
05/31/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,26.1,49.0
05/31/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,24.4,42.0
05/31/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,26.6,47.0
05/31/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,23.6,41.0
05/31/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.8,34.0
05/31/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.0,28.0
