Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
10/05/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.3,36.0
10/05/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.0,38.0
10/05/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.8,39.0
10/05/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,20.7,37.0
10/05/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.6,36.0
10/05/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.3,31.0
10/05/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.5,29.0
10/05/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.3,28.0
10/05/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.5,33.0
10/05/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,21.4,40.0
10/05/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,24.1,35.0
10/05/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,24.1,37.0
10/05/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,24.4,44.0
10/05/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,22.7,46.0
10/05/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,24.1,43.0
10/05/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,30.8,47.0
10/05/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,33.4,56.0
10/05/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,37.1,59.0
10/05/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,33.4,52.0
10/05/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,23.1,44.0
10/05/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.8,25.0
10/05/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.1,32.0
10/05/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.0,25.0
10/05/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.8,26.0
