Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
08/23/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.5,26.0
08/23/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.9,26.0
08/23/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.4,20.0
08/23/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.5,25.0
08/23/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.4,23.0
08/23/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.8,20.0
08/23/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.9,21.0
08/23/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.9,28.0
08/23/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.3,18.0
08/23/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.1,19.0
08/23/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.4,16.0
08/23/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,4.7,16.0
08/23/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.3,17.0
08/23/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.1,24.0
08/23/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.7,25.0
08/23/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.8,26.0
08/23/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.1,29.0
08/23/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.7,26.0
08/23/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.6,27.0
08/23/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.4,29.0
08/23/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.7,30.0
08/23/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.0,46.0
08/23/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.0,44.0
08/23/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.0,31.0
