Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
03/04/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,3.0,14.0
03/04/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,2.3,15.0
03/04/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.3,20.0
03/04/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.5,20.0
03/04/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.8,22.0
03/04/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.2,18.0
03/04/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.5,20.0
03/04/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.5,21.0
03/04/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.4,19.0
03/04/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.4,16.0
03/04/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.1,17.0
03/04/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.7,18.0
03/04/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.5,15.0
03/04/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.7,16.0
03/04/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.0,25.0
03/04/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.2,20.0
03/04/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.9,16.0
03/04/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,3.7,22.0
03/04/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.2,13.0
03/04/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,4.5,11.0
03/04/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,3.7,13.0
03/04/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,3.2,11.0
03/04/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.3,21.0
03/04/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.5,17.0
