Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
11/12/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.0,12.0
11/12/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.7,16.0
11/12/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.5,19.0
11/12/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.9,19.0
11/12/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.8,21.0
11/12/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.4,23.0
11/12/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.8,23.0
11/12/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.8,23.0
11/12/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.1,21.0
11/12/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.4,23.0
11/12/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.6,20.0
11/12/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.8,18.0
11/12/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.9,10.0
11/12/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.9,15.0
11/12/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.3,24.0
11/12/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.7,21.0
11/12/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.6,31.0
11/12/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.3,26.0
11/12/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.4,21.0
11/12/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.3,17.0
11/12/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.6,19.0
11/12/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.6,18.0
11/12/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.9,18.0
11/12/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.0,22.0
