Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
10/27/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.9,19.0
10/27/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.0,21.0
10/27/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.8,28.0
10/27/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.8,29.0
10/27/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.1,22.0
10/27/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.1,32.0
10/27/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.1,32.0
10/27/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.1,37.0
10/27/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,25.2,37.0
10/27/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,21.5,39.0
10/27/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,26.4,35.0
10/27/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,26.1,32.0
10/27/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,21.0,34.0
10/27/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.4,25.0
10/27/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,23.1,33.0
10/27/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.0,35.0
10/27/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.0,34.0
10/27/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,26.8,45.0
10/27/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,31.6,49.0
10/27/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,28.0,46.0
10/27/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,35.1,49.0
10/27/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,27.3,41.0
10/27/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.7,48.0
10/27/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.7,33.0
