Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
08/17/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.9,29.0
08/17/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.4,27.0
08/17/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.1,22.0
08/17/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.0,26.0
08/17/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.4,26.0
08/17/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.0,20.0
08/17/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.5,25.0
08/17/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.9,32.0
08/17/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.0,25.0
08/17/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.6,28.0
08/17/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.2,22.0
08/17/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.4,24.0
08/17/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.6,23.0
08/17/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.9,22.0
08/17/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.9,25.0
08/17/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.9,27.0
08/17/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.9,27.0
08/17/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.1,30.0
08/17/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.3,30.0
08/17/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.6,34.0
08/17/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.8,35.0
08/17/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.1,28.0
08/17/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.1,29.0
08/17/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.3,25.0
