Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
07/01/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.8,14.0
07/01/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.9,9.0
07/01/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.6,13.0
07/01/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.6,23.0
07/01/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.1,26.0
07/01/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.5,24.0
07/01/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,22.6,28.0
07/01/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.5,26.0
07/01/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.9,16.0
07/01/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.2,13.0
07/01/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.5,15.0
07/01/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.6,14.0
07/01/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.1,23.0
07/01/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.6,20.0
07/01/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.6,25.0
07/01/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.4,31.0
07/01/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,24.2,35.0
07/01/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.6,42.0
07/01/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.1,39.0
07/01/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.2,33.0
07/01/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.6,38.0
07/01/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.4,29.0
07/01/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.2,28.0
07/01/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.7,21.0
