Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
09/26/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.2,12.0
09/26/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.9,11.0
09/26/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.9,12.0
09/26/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.0,15.0
09/26/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.4,12.0
09/26/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.3,19.0
09/26/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.1,18.0
09/26/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.4,18.0
09/26/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.3,21.0
09/26/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.0,20.0
09/26/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.4,16.0
09/26/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.1,19.0
09/26/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.0,21.0
09/26/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.4,26.0
09/26/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.2,30.0
09/26/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.3,31.0
09/26/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,21.6,33.0
09/26/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.6,35.0
09/26/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,23.6,37.0
09/26/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,24.6,45.0
09/26/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,20.2,38.0
09/26/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.4,26.0
09/26/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.1,29.0
09/26/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.3,30.0
