Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
03/18/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.7,28.0
03/18/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.9,30.0
03/18/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.4,20.0
03/18/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.9,22.0
03/18/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.1,19.0
03/18/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,4.5,24.0
03/18/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.9,21.0
03/18/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.6,22.0
03/18/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.7,22.0
03/18/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.6,27.0
03/18/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.9,24.0
03/18/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.9,26.0
03/18/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.1,27.0
03/18/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.8,25.0
03/18/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.4,31.0
03/18/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.2,30.0
03/18/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.3,32.0
03/18/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.3,28.0
03/18/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.5,21.0
03/18/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.4,28.0
03/18/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.7,44.0
03/18/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.0,27.0
03/18/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.6,24.0
03/18/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.7,24.0
