Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10,Datetime,Week,Month,PM2.5_Weekly_Avg,PM10_Weekly_Avg,PM2.5_Monthly_Avg,PM10_Monthly_Avg
01/03/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.7,24.0,2024-01-03 00:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/03/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.1,26.0,2024-01-03 01:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/03/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.9,25.0,2024-01-03 02:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/03/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.3,30.0,2024-01-03 03:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/03/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.3,30.0,2024-01-03 04:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/03/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,21.4,28.0,2024-01-03 05:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/03/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,20.2,35.0,2024-01-03 06:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/03/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,22.2,35.0,2024-01-03 07:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/03/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,23.2,26.0,2024-01-03 08:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/03/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,24.1,32.0,2024-01-03 09:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
